-7	2.1	-8.848405178	393.6263583	1.733533026	0.095701979
-7	2.2	-7.649499319	393.2917262	1.728769635	0.090980515
-6	0.2	-56.75503244	400.3351115	1.945106458	1.081433367
-6	0.3	-49.94111313	400.0460234	1.911247766	0.718587038
-6	0.4	-44.79934464	399.7551656	1.886981118	0.537153486
-6	0.5	-40.61952682	399.4625046	1.867967602	0.428284892
-6	0.6	-37.07145809	399.1680062	1.852274482	0.355698645
-6	0.7	-33.97303338	398.8716348	1.838870719	0.303845051
-6	0.8	-31.21250854	398.5733539	1.827140822	0.264949261
-6	0.9	-28.71607922	398.2731257	1.816687735	0.234691909
-6	1	-26.43228579	397.970911	1.807240308	0.210481375
-6	1.1	-24.32376034	397.6666695	1.798605094	0.190668443
-6	1.2	-22.36241544	397.3603595	1.790639221	0.17415363
-6	1.3	-20.5266023	397.0519377	1.783234147	0.160175758
-6	1.4	-18.79925198	396.7413594	1.776305463	0.148191121
-6	1.5	-17.16665365	396.4285783	1.769786218	0.137801003
-6	1.6	-15.61761726	396.1135464	1.763622401	0.128706361
-6	1.7	-14.14288369	395.7962139	1.757769798	0.120678516
-6	1.8	-12.73469488	395.4765291	1.752191748	0.113539601
-6	1.9	-11.38650028	395.1544387	1.746857504	0.107149195
-6	2	-10.09268021	394.8298868	1.741741019	0.101394957
-6	2.1	-8.848405178	394.5028158	1.736820024	0.096185943
-6	2.2	-7.649499319	394.1731655	1.732075323	0.091447741
-6	2.3	-6.492278789	393.8408735	1.727490246	0.087118879
-5	0.2	-56.75503244	401.1337626	1.948090399	1.085588636
-5	0.3	-49.94111313	400.8482393	1.914245026	0.721384747
-5	0.4	-44.79934464	400.5609972	1.889991889	0.539272714
-5	0.5	-40.61952682	400.2720044	1.87099208	0.429997277
-5	0.6	-37.07145809	399.9812283	1.855312869	0.357140013
-5	0.7	-33.97303338	399.6886349	1.841923224	0.305093022
-5	0.8	-31.21250854	399.3941895	1.830207659	0.266052351
-5	0.9	-28.71607922	399.0978558	1.819769127	0.235682469
-5	1	-26.43228579	398.7995969	1.810336482	0.211382054
-5	1.1	-24.32376034	398.4993742	1.801716288	0.191495715
-5	1.2	-22.36241544	398.1971481	1.793765676	0.174919858
-5	1.3	-20.5266023	397.8928774	1.786376116	0.160890454
-5	1.4	-18.79925198	397.5865197	1.779463206	0.148861762
-5	1.5	-17.16665365	397.278031	1.772960003	0.138433575
-5	1.6	-15.61761726	396.9673659	1.766812506	0.129305732
-5	1.7	-14.14288369	396.6544771	1.760976511	0.121248696
-5	1.8	-12.73469488	396.3393157	1.755415367	0.114083937
-5	1.9	-11.38650028	396.0218311	1.750098338	0.107670509
-5	2	-10.09268021	395.7019706	1.744999387	0.10189565
-5	2.1	-8.848405178	395.3796797	1.740096257	0.096668078
-5	2.2	-7.649499319	395.0549016	1.735369767	0.091913103
-5	2.3	-6.492278789	394.7275774	1.730803257	0.087569022
-5	2.4	-5.373527988	394.3976458	1.726382164	0.083584416
-4	0.2	-56.75503244	401.9343007	1.951070256	1.089742596
-4	0.3	-49.94111313	401.6522859	1.917237944	0.724181128
-4	0.4	-44.79934464	401.3686017	1.892998052	0.541390594
-4	0.5	-40.61952682	401.0832175	1.874011676	0.431708295
